MolecularVolume,SolvationEnergy,MolecularSurfaceArea,MolarMass,DipoleMoment,gap,MolLogP,fr_benzene,PEOE_VSA6,NumAromaticCarbocycles,SMR_VSA6,MolMR,rdf_alp,rdf_eeq,dga,sa,sdc,dgp,356,849,561,659,726,366,molindx,logS
145.917,71.00248,264.194,248.19,9.358708511,7.864306849,2.87488,1,12.13273413692322,1,0.0,57.14670000000001,10105.54914,-0.49856,-15.9683,2.7076,3.7762,-54.996,5.0,5.0,0.0,0.0,2.0,0.0,1571,0.58779
114.064,50.33352,202.307,153.1864,2.365542297,6.606447693,-0.0115000000000001,0,6.923737199690624,0,11.46733495432437,42.6468,5264.90845,-1.10349,-0.1809,3.8973,3.0118,-66.7803,3.0,0.0,0.0,0.0,0.0,0.0,1572,9.83093
121.582,13.13776,216.801,148.25,0.501888768,6.904082748,3.4193000000000024,1,50.09721578785069,1,0.0,49.67100000000004,7342.78533,-0.19032,2.521,0.0,3.5461,-2.6403,1.0,5.0,0.0,0.0,2.0,0.0,1573,1.21491
164.085,166.1048,289.095,250.3,19.19047764,6.139590629,-1.0528999999999982,1,18.19910120538483,1,6.544756405912575,64.30930000000004,14340.68562,-1.11448,2.1948,2.9969,6.8974,-67.1632,1.0,5.0,0.0,0.0,2.0,0.0,1574,7.17012
187.014,73.88944,308.731,324.68,5.377377771,5.609008874,2.7345000000000006,0,11.600939890232516,0,14.219595082555069,72.49450000000002,16867.08866,-0.72012,0.8237,4.1797,8.1816,-86.1937,4.0,2.0,1.0,1.0,0.0,0.0,1575,7.00307
172.165,20.25056,270.808,257.55,2.771400131,5.718187813,5.313800000000001,2,65.1346550130056,2,0.0,66.90800000000002,12780.58637,-0.09545,-4.091,0.6846,3.9995,-19.6758,5.0,7.0,3.0,3.0,2.0,3.0,1576,-1.81401
160.514,82.17376,265.926,222.68,12.63630701,5.835471669,2.06628,0,17.667306958694127,0,7.04767198267719,59.43600000000003,10464.07917,-0.46863,-3.9821,3.0223,6.6343,-54.2763,2.0,3.0,1.0,1.0,2.0,0.0,1577,8.34284
112.899,13.05408,202.849,148.25,0.578405441,6.902649061,3.374200000000002,1,51.10304694137992,1,0.0,49.75900000000004,7412.42827,-0.19741,2.541,0.0,3.5168,-2.4788,1.0,5.0,0.0,0.0,2.0,0.0,1578,2.35138
204.253,60.50064,356.638,326.392,4.258461459,6.19813269,4.092400000000001,2,73.50531393046812,2,0.0,92.02060000000009,26156.14282,-0.80258,-3.5469,3.3634,9.8662,-78.024,2.0,10.0,0.0,0.0,4.0,0.0,1579,4.64439
158.263,17.1544,242.755,245.92,2.614672572,5.860113768,4.308800000000001,1,46.40375956093006,1,7.109797541277533,53.03400000000001,8019.37647,-0.10522,3.9149,1.168,2.716,-27.3187,5.0,1.0,4.0,4.0,0.0,2.0,1580,0.59889
132.386,27.36336,216.372,156.19,0.000766991,5.403175313,2.1435999999999997,0,12.13273413692322,0,0.0,47.46800000000002,6703.38176,-0.2591,-8.7881,1.5582,4.528,-29.2467,2.0,8.0,0.0,0.0,2.0,0.0,1581,8.68778
208.093,68.78496,354.876,309.3208,4.517877797,4.573789801,3.0654000000000003,2,31.18920547353706,2,4.899909730850478,84.69180000000004,21297.39273,-0.77136,-12.1887,3.5912,8.4469,-78.9744,6.0,8.0,0.0,0.0,6.0,0.0,1582,2.04381
157.552,47.2792,256.544,208.22,8.931257053,3.744892733,2.7326000000000006,2,48.53093654769288,2,0.0,60.539000000000016,10737.25203,-0.25824,-14.4353,1.3618,4.8483,-32.2074,6.0,8.0,0.0,0.0,4.0,0.0,1583,5.99146
138.754,20.62712,210.588,214.0793,4.657283773,5.417770964,3.1834000000000016,1,21.99631096641096,1,0.0,48.82800000000001,6226.51789,-0.14742,-3.5459,1.0502,2.8284,-21.7688,2.0,4.0,0.0,0.0,2.0,0.0,1584,2.86804
145.265,39.03672,255.97,192.2572,2.569856077,6.926183358,2.8741000000000003,1,36.75265696523406,1,0.0,56.24980000000003,9552.89506,-0.45131,1.7559,1.6636,5.8991,-39.0903,1.0,5.0,0.0,0.0,2.0,0.0,1585,6.17388
148.876,14.14192,274.462,218.384,0.580669612,6.865151684,5.036500000000005,1,64.95052134076117,1,0.0,72.70400000000006,16031.09466,-0.31658,8.0912,0.0,4.5689,-3.1683,1.0,5.0,0.0,0.0,2.0,0.0,1586,5.03695
186.888,23.26304,291.4,307.9908,3.186987677,6.082682612,6.092500000000001,2,52.47012662939168,2,0.0,72.99800000000002,15557.77581,-0.14867,-2.8679,1.2798,4.0082,-31.9315,6.0,6.0,4.0,4.0,4.0,2.0,1587,-2.67437
201.942,69.2452,351.845,312.365,2.923987077,6.303875102,3.702300000000003,2,67.0844923075421,2,0.0,87.40360000000007,23677.54178,-0.772,-4.6602,3.2985,9.3521,-76.4307,2.0,10.0,0.0,0.0,4.0,0.0,1588,4.75359
130.004,39.24592,209.474,178.2112,3.476407958,4.288805625,1.1417,0,11.761884949391115,0,6.255769183511404,46.90900000000001,6606.4741,-0.45014,-5.8738,2.5896,4.3348,-45.1657,3.0,3.0,0.0,0.0,0.0,0.0,1589,8.04715
146.61,43.97384,248.023,201.6583,6.725320545,6.374059562,1.3869999999999998,0,0.0,0,17.68124919068985,53.142400000000016,7920.25396,-0.84573,2.2931,3.6657,4.5678,-63.9274,3.0,0.0,1.0,1.0,0.0,0.0,1590,5.56078
136.648,32.04944,244.165,178.2736,2.541409684,6.871244393,2.7351000000000014,1,44.179309741689295,1,0.0,55.76580000000004,9474.15031,-0.3627,4.702,1.0721,4.8648,-25.7501,1.0,5.0,0.0,0.0,2.0,0.0,1591,7.14677
194.864,68.24104,337.57,298.3378,2.710710724,6.289294962,3.3122000000000007,2,60.6636706846161,2,0.0,82.78660000000005,21276.51677,-0.74043,-5.7815,3.1281,8.3135,-72.3218,2.0,10.0,0.0,0.0,4.0,0.0,1592,5.29827
187.447,44.93616,326.129,268.3762,4.703440802,5.090611023,2.1476,0,46.38057094784424,0,6.255769183511404,75.50100000000003,16725.51318,-0.56137,6.3684,3.4436,8.0374,-64.66,3.0,0.0,0.0,0.0,0.0,0.0,1593,2.30246
105.028,36.56816,179.044,148.16,5.469066397,6.441862479,1.5381999999999998,1,18.19910120538483,1,0.0,40.39800000000002,4966.5253,-0.24196,-6.191,1.2998,4.407,-29.9478,3.0,4.0,0.0,0.0,2.0,0.0,1594,8.00637
152.237,32.96992,250.393,224.22,1.776304201,3.846813032,2.1676,2,36.39820241076966,2,0.0,61.41380000000002,11382.30515,-0.46105,-14.7542,2.3591,4.9666,-53.7768,7.0,7.0,0.0,0.0,4.0,0.0,1595,2.14007
181.002,45.52192,316.303,312.2489,4.335975862,6.28901795,3.847500000000003,1,67.03299083932927,1,0.0,79.78070000000005,19046.17484,-0.57759,7.0378,2.2049,6.9977,-47.8037,1.0,5.0,0.0,0.0,2.0,0.0,1596,1.26412
131.332,62.1324,222.747,180.16,9.925778946,4.482877058,1.5531999999999997,1,0.0,1,5.316788604006331,47.40010000000001,6094.05336,-0.4123,-3.6462,2.6077,5.4233,-56.6066,3.0,5.0,0.0,0.0,4.0,0.0,1597,7.69621
191.683,30.5432,344.585,274.4022,2.096186688,6.684256351,4.247820000000004,1,38.11294267322769,1,0.0,80.66600000000005,20381.42789,-0.41739,3.4679,1.5949,7.5601,-37.5512,2.0,4.0,0.0,0.0,2.0,0.0,1598,4.14324
187.161,110.79232,319.569,317.33,10.88490445,5.695525343,0.7684000000000002,1,0.0,1,7.109797541277533,68.52700000000003,17861.23719,-1.06545,-5.1997,4.3073,6.7538,-91.4259,4.0,6.0,0.0,0.0,4.0,0.0,1599,5.70378
134.071,20.2924,205.843,169.6283,4.592466262,5.433863514,3.074300000000001,1,17.667306958694127,1,0.0,46.13800000000001,5611.03491,-0.14813,-3.8069,1.0542,2.8296,-21.824,2.0,4.0,1.0,1.0,2.0,0.0,1600,2.94454
150.811,55.18696,263.366,221.2554,3.514156924,5.526755342,1.3217,1,18.19910120538483,1,20.702225929867296,60.03550000000004,11082.39404,-0.5132,-0.3329,3.1093,8.4411,-66.1328,1.0,5.0,1.0,0.0,2.0,0.0,1601,9.77653
130.192,38.0744,219.194,180.16,1.360696345,4.264964629,1.5531999999999997,1,12.13273413692322,1,5.316788604006331,47.40010000000001,6108.24057,-0.44054,-3.6405,2.556,5.1736,-56.1555,2.0,5.0,0.0,0.0,2.0,0.0,1602,7.70526
172.385,62.92736,287.331,286.72,6.555549163,5.179452434,2.447900000000001,2,41.93277523254056,2,5.316788604006331,78.16950000000003,17615.7983,-0.63789,-10.8362,3.0212,5.7078,-63.3433,6.0,8.0,1.0,1.0,4.0,0.0,1603,2.99573
82.025,49.45488,140.388,99.09,6.074295588,6.70600226,0.2763199999999999,0,0.0,0,0.0,24.0657,1662.09129,-0.281,-2.2429,1.7588,2.3809,-35.9084,2.0,1.0,0.0,0.0,0.0,0.0,1604,11.35041
196.865,24.81112,302.666,342.4359,2.62828264,5.798259535,6.745900000000001,2,58.00469945116258,2,0.0,78.00800000000001,17692.83703,-0.14021,-1.3339,1.4212,3.8231,-34.971,7.0,5.0,5.0,5.0,2.0,5.0,1605,-5.2854
108.898,16.19208,177.579,126.59,3.137070125,6.606674636,2.6484200000000007,1,29.29712551885273,1,0.0,36.18900000000001,3725.91512,-0.09176,-0.3777,0.3254,2.8013,-9.81,2.0,4.0,1.0,1.0,4.0,0.0,1606,4.66344
127.978,74.55888,222.417,186.23,4.284315294,5.972547191,-0.2072999999999999,1,12.13273413692322,1,0.0,45.70660000000001,7293.26501,-0.93366,1.1912,3.2296,3.6524,-62.7235,2.0,4.0,0.0,0.0,4.0,0.0,1607,12.8739
101.729,47.61392,163.078,128.1484,3.870852569,5.64838894,0.0585999999999998,0,0.0,0,0.0,32.1097,2938.15639,-0.39889,-1.6735,1.9846,1.6461,-38.1868,2.0,2.0,0.0,0.0,1.0,0.0,1608,6.56332
114.887,13.05408,202.675,134.22,0.470792798,6.89423233,2.8851000000000013,1,44.179309741689295,1,0.0,44.98400000000003,6043.14991,-0.16721,1.4184,0.0,3.2154,-2.4325,1.0,5.0,0.0,0.0,2.0,0.0,1609,2.31254
123.795,36.31712,223.73,180.25,3.142272089,6.79330884,1.881,1,37.255572541998674,1,0.0,52.31660000000004,8524.03913,-0.51527,4.6361,1.8553,4.8035,-42.6834,1.0,5.0,0.0,0.0,2.0,0.0,1610,8.13153
164.996,70.12384,280.197,245.2342,4.930999807,5.864792768,1.8353,1,30.33183534230805,1,0.0,62.99300000000003,12563.8722,-0.68766,-9.0586,3.4169,6.064,-73.9433,2.0,8.0,0.0,0.0,3.0,0.0,1611,7.24412
177.389,63.93152,295.972,259.7531,4.337518824,5.133463264,2.0905,0,23.36282483962363,0,18.842366418571935,65.69400000000003,13561.1996,-0.40279,4.6852,2.8047,6.3385,-54.3997,2.0,2.0,1.0,1.0,2.0,0.0,1612,8.50704
157.535,98.7424,271.171,235.2108,1.156400232,6.293596812,-1.8710000000000004,0,0.0,0,28.251458512655077,60.58629999999997,10182.1062,-2.18696,-9.9123,6.999,0.0,-118.9081,6.0,0.0,0.0,0.0,0.0,0.0,1613,3.19867
173.941,50.66824,303.659,259.741,5.057799251,6.320998148,1.7937,0,0.0,0,30.89501311971569,68.57840000000003,13612.54185,-0.96194,6.6552,4.669,7.0358,-85.4904,3.0,0.0,1.0,1.0,0.0,0.0,1614,4.78748
197.746,57.69736,353.721,291.3894,4.650661499,5.455452222,2.9840000000000018,1,45.89405000414733,1,19.696394776338067,82.98050000000005,21324.20027,-0.64505,5.2262,3.1044,9.3526,-66.5455,1.0,5.0,0.0,0.0,2.0,0.0,1615,4.38291
218.49,64.89384,360.613,376.67,5.799627106,5.925417319,4.602400000000004,1,41.72655687038817,1,19.696394776338067,91.85200000000005,25499.05991,-0.57929,0.3499,3.926,8.814,-81.0731,4.0,5.0,3.0,3.0,0.0,2.0,1616,3.52636
166.948,39.45512,287.486,240.3012,2.783938792,5.603039509,3.476200000000002,2,48.53093654769288,2,6.606881964512918,71.48750000000004,15579.49085,-0.36997,-6.2246,1.5557,7.4905,-37.828,2.0,10.0,0.0,0.0,4.0,0.0,1617,1.335
115.008,32.92808,201.362,148.2042,3.675852559,6.425971838,2.3791,1,37.255572541998674,1,0.0,45.53800000000003,6207.00066,-0.21682,-0.1306,0.888,5.0781,-22.1071,1.0,5.0,0.0,0.0,2.0,0.0,1618,7.6009
125.521,27.73992,220.632,166.2194,0.706236546,6.877502264,1.848,1,30.33183534230805,1,14.219595082555069,47.95200000000004,7164.33881,-0.25791,3.481,1.5323,5.5912,-35.2552,2.0,5.0,0.0,0.0,2.0,0.0,1619,8.26873
232.136,62.5508,384.55,362.77,9.044567423,4.85153901,4.431120000000004,1,11.600939890232516,1,13.213763929025836,90.39600000000004,25085.36842,-0.60207,1.6314,3.6629,9.0038,-81.108,6.0,3.0,1.0,1.0,2.0,0.0,1620,0.40547
166.209,42.80232,284.751,229.71,6.927589513,6.374666104,2.1655999999999995,0,0.0,0,10.633577208012662,62.35440000000003,11071.26042,-0.91517,4.5253,3.9794,5.5934,-70.1585,3.0,0.0,1.0,1.0,0.0,0.0,1621,2.15176
178.135,59.8312,304.616,190.981,6.166867598,5.444669977,1.7403,0,0.0,0,0.0,33.36730000000001,3251.63453,-0.32197,-1.9418,1.7768,1.8584,-39.2797,2.0,2.0,0.0,0.0,0.0,0.0,1622,9.43348
157.364,21.92416,251.348,223.1012,0.686748365,5.865767209,4.660400000000002,2,53.53371512277308,2,0.0,61.898000000000025,10964.92717,-0.10443,-5.6259,0.5787,4.252,-17.4232,4.0,8.0,2.0,2.0,4.0,1.0,1623,0.11398
106.543,34.0996,176.845,134.1342,5.093169607,6.372359121,1.1481,1,18.19910120538483,1,0.0,35.781000000000006,3880.87822,-0.22039,-7.3037,1.2154,3.6941,-27.8072,3.0,4.0,0.0,0.0,2.0,0.0,1624,8.24276
202.125,26.19184,310.953,342.4359,4.407350956,5.81639947,6.745900000000001,2,58.00469945116258,2,0.0,78.00800000000001,17683.99522,-0.13686,-1.334,1.3478,3.6117,-33.0504,7.0,5.0,5.0,5.0,4.0,3.0,1625,-4.91699
152.353,37.656,253.417,199.21,7.033266512,4.322203537,3.261800000000002,2,30.33183534230805,2,0.0,58.53240000000002,9534.51035,-0.17711,-9.6603,1.1856,5.5765,-31.0649,3.0,9.0,0.0,0.0,6.0,0.0,1626,0.20701
168.536,91.25304,287.269,307.2802,8.183712607,3.994543722,3.2569000000000026,2,0.0,2,0.0,73.52900000000002,16832.02131,-0.69335,-8.3786,3.8639,7.3672,-83.3583,4.0,8.0,0.0,0.0,8.0,0.0,1627,10.34168
217.904,56.94424,364.363,313.3075,4.725837153,5.388840892,4.017900000000003,1,30.33183534230805,1,13.213763929025836,80.10400000000003,21047.47322,-0.52155,-0.7954,3.1762,8.2743,-68.5318,3.0,6.0,0.0,0.0,2.0,0.0,1628,0.64189
103.785,109.99736,171.54,148.1238,14.7800058,4.014130488,-0.3353000000000001,0,0.0,0,0.0,37.0697,4021.79793,-0.55547,-8.8491,2.7894,2.6963,-50.4922,3.0,3.0,0.0,0.0,0.0,0.0,1629,8.51732
168.306,13.55616,308.771,218.3814,0.473254549,6.901149387,5.369800000000005,1,82.20132390248077,1,0.0,72.75600000000006,15857.60675,-0.30282,8.0637,0.0,4.8201,-3.4505,1.0,5.0,0.0,0.0,2.0,0.0,1630,-6.03228
101.267,34.35064,170.23,122.1262,3.055213245,5.430396237,0.8896999999999999,0,11.22207979521215,0,0.0,33.61749999999999,3282.71698,-0.27104,-3.7483,2.033,3.5118,-39.594,1.0,4.0,0.0,0.0,1.0,0.0,1631,9.40919
190.139,22.00784,294.571,291.9914,0.170998572,5.577685287,5.967200000000001,2,58.53649369785329,2,0.0,71.91800000000002,14719.90689,-0.0903,-2.5556,0.8675,3.8984,-23.8704,6.0,6.0,4.0,4.0,4.0,3.0,1632,-5.30661
221.624,81.96456,390.703,359.36,5.356693124,5.25658342,0.7602,0,19.765380445542643,0,11.923670568519247,84.54830000000003,21852.68056,-1.35257,5.9163,6.2957,10.0039,-133.1775,3.0,1.0,0.0,0.0,0.0,0.0,1633,3.2581
187.84,47.61392,338.449,263.379,2.997509298,6.763202147,3.999800000000003,1,47.60879026660536,1,7.04767198267719,78.92570000000006,18791.88508,-0.67346,5.6878,2.2921,6.7744,-47.9959,3.0,3.0,0.0,0.0,0.0,0.0,1634,2.70803
92.2,62.17424,160.789,126.12,0.905835119,7.34094455,-1.3818,0,0.0,0,17.201002431486554,33.0642,2949.42358,-1.31847,-3.6018,4.2399,0.0,-72.0004,3.0,0.0,0.0,0.0,0.0,0.0,1635,8.08024
107.397,37.78152,178.164,146.15,6.890949397,5.052813844,1.7929999999999997,1,18.19910120538483,1,0.0,42.484000000000016,4859.6802,-0.22696,-8.7918,1.1989,3.7317,-27.8674,3.0,6.0,0.0,0.0,4.0,0.0,1636,7.54961
164.889,50.33352,295.96,264.3206,2.028230886,5.292687778,3.6336000000000026,1,32.60702369139466,1,0.0,72.77260000000004,15962.70798,-0.8,2.9967,3.2949,7.291,-74.3403,3.0,3.0,0.0,0.0,2.0,0.0,1637,3.39216
267.155,89.57944,456.843,492.4289,9.708113621,5.354510174,1.4841199999999997,1,12.13273413692322,1,38.02872180600164,107.56270000000004,37598.29838,-1.77954,-1.6835,7.4814,12.0038,-151.4884,6.0,3.0,0.0,0.0,2.0,0.0,1638,5.56068
118.589,57.86472,202.592,182.1324,3.514169541,5.124113427,0.7885999999999997,1,6.06636706846161,1,0.0,42.025400000000005,5398.4285,-0.67636,-5.0394,2.9879,2.3016,-66.2203,3.0,3.0,0.0,0.0,2.0,0.0,1639,7.25403
212.623,21.38024,322.562,340.42,1.156790444,5.082180387,6.853000000000001,2,58.00469945116258,2,0.0,78.77,16853.20482,-0.11298,-5.9745,1.1328,2.2885,-27.0242,9.0,3.0,5.0,5.0,0.0,3.0,1640,-8.35593
114.118,16.44312,182.836,171.037,3.23784095,6.567325809,2.7575200000000013,1,33.626129526569564,1,0.0,38.87900000000001,4194.09766,-0.09765,-0.1183,0.4223,2.9858,-12.2251,2.0,4.0,0.0,0.0,4.0,0.0,1641,4.70048
144.971,48.15784,241.583,204.1818,4.258380843,4.82649663,1.5796,1,18.19910120538483,1,7.109797541277533,53.82350000000001,8211.23836,-0.40671,-8.6544,2.3866,5.5691,-52.9423,4.0,5.0,0.0,0.0,3.0,0.0,1642,4.38209
256.418,87.78032,438.23,452.441,7.066565793,5.377449928,0.2742999999999997,1,6.06636706846161,1,38.94851625592211,108.62240000000004,37565.3122,-1.80598,-7.1074,8.1143,11.8377,-160.9283,6.0,4.0,0.0,0.0,2.0,0.0,1643,8.09955
213.394,192.58952,368.175,424.3043,19.81577386,5.060347865,0.2097399999999998,0,11.336785877934735,0,12.340549441675105,89.92600000000002,32230.93543,-1.63398,4.0854,5.9233,9.0607,-121.7601,5.0,2.0,0.0,0.0,0.0,0.0,1644,11.25156
283.393,79.7052,491.271,418.4426,4.25861088,4.325042774,2.705800000000001,1,24.26546827384644,1,26.427527858051672,108.92800000000004,36296.30071,-1.03467,1.3192,5.5867,14.4315,-123.7544,2.0,4.0,0.0,0.0,4.0,0.0,1645,0.0
207.472,121.37784,350.809,367.81,9.789314034,5.227495522,0.6212999999999995,1,41.93277523254056,1,5.752853606746789,88.90790000000003,24914.26769,-1.11646,-5.9814,5.1256,6.6175,-103.8655,4.0,5.0,1.0,1.0,2.0,0.0,1646,9.21034
253.456,98.90976,435.115,478.4021,9.895699209,5.318333978,1.3957199999999998,1,12.13273413692322,1,30.918924264724108,103.18250000000003,34612.22673,-1.81281,-2.709,7.4041,10.0953,-148.8254,6.0,3.0,0.0,0.0,2.0,0.0,1647,-2e-05
131.882,48.03232,222.756,188.1854,6.208391828,4.837487587,2.0115,1,24.26546827384644,1,0.0,52.44140000000001,7627.35864,-0.24093,-8.2174,1.646,5.2558,-36.9986,3.0,6.0,0.0,0.0,4.0,0.0,1648,7.41452
147.175,63.13656,249.798,206.2036,7.158946448,4.883472676,-0.3663600000000002,0,0.0,0,0.0,54.87370000000001,8304.0932,-0.76289,-6.1767,3.7543,5.5905,-70.2023,6.0,0.0,0.0,0.0,0.0,0.0,1649,7.37149
96.353,54.64304,163.893,126.12,6.479400196,5.946610373,-0.9264,0,0.0,0,0.0,32.30369999999999,2826.08666,-0.50935,-2.6941,2.5331,3.6311,-50.3008,2.0,2.0,0.0,0.0,1.0,0.0,1650,9.90349
114.854,60.668,198.339,150.18,5.498724051,6.746620608,0.8549000000000002,1,30.33183534230805,1,0.0,42.865100000000005,5579.76777,-0.68044,-2.7656,2.5995,3.7141,-49.9848,1.0,5.0,0.0,0.0,2.0,0.0,1651,9.74097
129.759,58.28312,225.199,188.2256,5.43442815,5.945600286,2.575000000000001,1,30.33183534230805,1,0.0,54.135800000000025,8829.36759,-0.35732,-5.3702,1.7135,5.6216,-40.2241,3.0,6.0,0.0,0.0,2.0,0.0,1652,6.36291
118.441,32.09128,206.139,148.2042,4.002809781,6.629020366,2.2082,1,30.33183534230805,1,0.0,45.44400000000003,6181.07229,-0.22433,-0.2442,0.8963,5.066,-21.9637,1.0,5.0,0.0,0.0,2.0,0.0,1653,7.95507
197.439,26.23368,306.406,307.9908,3.433007503,5.95511829,6.092500000000001,2,46.40375956093006,2,0.0,72.99800000000002,15506.78855,-0.15204,-2.8675,1.3947,4.2432,-34.6949,6.0,6.0,4.0,4.0,4.0,3.0,1654,-3.48027
97.725,27.8236,170.888,122.1664,1.526321474,6.708849253,1.48732,1,24.26546827384644,1,0.0,37.1018,4170.07006,-0.25149,0.1309,0.9387,3.4379,-22.2864,2.0,4.0,0.0,0.0,2.0,0.0,1655,9.20332
178.754,48.36704,294.123,320.1264,6.428352008,5.614573605,2.9537000000000018,1,13.344558822616634,1,6.606881964512918,66.01430000000002,12620.38595,-0.49002,2.4241,2.4195,5.6233,-54.5128,3.0,3.0,0.0,0.0,2.0,0.0,1656,3.68879
167.835,72.88528,299.799,241.2924,7.770559797,6.685103469,0.2382000000000006,0,13.847474399381248,0,5.842670270266239,64.40910000000002,12333.69314,-0.99631,3.4226,4.666,6.2568,-87.0644,2.0,0.0,0.0,0.0,0.0,0.0,1657,8.43381
171.414,22.67728,269.512,257.5463,1.939015012,5.730258246,5.313800000000001,2,46.93555380762077,2,0.0,66.90800000000002,12758.7177,-0.09992,-4.09,0.7989,4.2694,-22.5996,5.0,7.0,3.0,3.0,6.0,1.0,1658,-1.94602
252.892,62.25792,413.49,461.1472,10.460639,5.14582377,5.470200000000001,2,29.268246848926644,2,5.316788604006331,90.88390000000004,25273.34075,-0.91438,-0.4198,4.6321,5.6311,-102.5712,7.0,5.0,2.0,2.0,2.0,2.0,1659,-3.61197
158.377,48.19968,275.878,228.3116,2.459463167,5.258188892,0.7615999999999996,0,39.45683374815361,0,11.595523877013028,61.54040000000002,11373.91212,-0.65161,4.4782,3.6633,5.762,-67.5692,3.0,0.0,0.0,0.0,0.0,0.0,1660,6.04021
139.995,67.32056,229.54,194.62,6.911338189,6.109902719,2.19218,1,11.600939890232516,1,5.316788604006331,50.31170000000001,7309.14759,-0.41172,-6.0492,2.3201,4.484,-46.2856,2.0,4.0,1.0,1.0,4.0,0.0,1661,4.60517
188.711,42.50944,292.183,254.3392,5.785067517,4.721717502,2.759300000000001,1,41.668621220242784,1,0.0,63.79050000000002,13240.58644,-0.22236,-5.5148,1.5112,3.1483,-30.3682,4.0,5.0,0.0,0.0,2.0,0.0,1662,10.162
201.228,46.06584,332.922,314.691,6.649576651,5.219497003,5.353700000000003,2,11.600939890232516,2,0.0,72.97450000000002,16295.32031,-0.36248,-3.4318,2.4589,6.7752,-59.2565,5.0,7.0,1.0,1.0,6.0,0.0,1663,0.48243
171.456,63.5968,295.164,245.2774,8.788745367,4.875203404,2.2750000000000004,1,18.19910120538483,1,13.08951281182515,69.73550000000003,13898.78159,-0.50661,-5.3518,2.6339,7.0688,-55.9413,4.0,5.0,0.0,0.0,2.0,0.0,1664,8.90929
143.875,48.40888,228.15,278.046,6.330323962,5.618379391,1.7834,1,0.0,1,7.109797541277533,52.163300000000014,7677.16544,-0.40573,-0.9062,2.372,4.5404,-53.0993,3.0,3.0,0.0,0.0,2.0,0.0,1665,4.90524
171.554,51.58872,294.044,239.3164,5.448404195,6.52845378,2.9067000000000016,2,60.6636706846161,2,14.09534396535438,73.42100000000005,16516.81151,-0.34629,-6.2579,1.6443,7.3084,-36.0317,3.0,10.0,0.0,0.0,4.0,0.0,1666,5.56068
155.409,47.61392,249.729,292.0728,6.416330677,5.620427866,2.1735,1,0.0,1,6.606881964512918,56.78030000000002,9183.04417,-0.44347,0.2038,2.4913,5.2323,-56.1014,3.0,3.0,0.0,0.0,2.0,0.0,1667,4.54321
155.229,134.5156,275.686,211.2662,16.37245787,7.088522706,0.8070999999999993,0,0.0,0,17.178333613925236,60.192100000000025,10006.12304,-1.06077,2.6422,4.4579,5.6766,-79.5668,3.0,0.0,0.0,0.0,2.0,0.0,1668,1.97269
139.867,16.40128,246.943,162.2742,0.564894476,6.819206351,3.9334000000000033,1,51.96041707260893,1,0.0,54.62000000000005,8865.15172,-0.2248,3.5327,0.0,3.7549,-2.6237,2.0,4.0,0.0,0.0,2.0,0.0,1669,-2.63109
87.311,63.72232,148.014,130.08,5.627958204,5.822142164,-0.7977000000000001,0,0.0,0,0.0,27.6414,2071.41957,-0.58364,-2.9553,2.4604,1.0663,-49.7366,3.0,1.0,0.0,0.0,0.0,0.0,1670,9.3147
179.826,38.66016,302.386,257.7775,3.548677224,6.298163974,4.035000000000004,1,41.56192604500846,1,13.08951281182515,71.06400000000004,15014.89657,-0.37395,4.786,2.0551,6.6121,-44.0648,2.0,4.0,1.0,1.0,2.0,1.0,1671,3.17813
127.189,32.2168,199.807,234.0362,2.593559735,5.930831843,1.7835,1,12.13273413692322,1,0.0,45.081800000000015,5559.74838,-0.2274,1.3243,1.2215,3.3608,-29.421,2.0,4.0,0.0,0.0,4.0,0.0,1672,6.04033
134.507,48.49256,218.957,231.0455,6.509962238,5.63052139,1.9413000000000005,1,0.0,1,7.109797541277533,47.14630000000002,6560.19603,-0.40758,-1.3065,2.4069,4.6036,-54.0314,3.0,3.0,0.0,0.0,2.0,0.0,1673,5.06269
132.88,32.80256,240.266,178.2736,2.502456777,6.881683222,2.637700000000001,1,37.255572541998674,1,6.606881964512918,55.629800000000046,9414.5493,-0.3479,4.6783,1.0199,4.8441,-24.9348,1.0,5.0,0.0,0.0,2.0,0.0,1674,5.96615
164.504,48.116,268.321,306.0996,6.434239276,5.610198828,2.563600000000001,1,6.923737199690624,1,6.606881964512918,61.39730000000002,10817.11604,-0.47276,1.3122,2.5493,5.6292,-57.6134,3.0,3.0,0.0,0.0,2.0,0.0,1675,4.14319
270.252,147.31864,462.15,476.57,14.97668108,6.274368693,1.991999999999999,2,82.25146663738957,2,11.505707213493578,124.34100000000004,47287.46904,-1.29727,-1.8813,6.2512,12.0674,-134.3761,2.0,10.0,0.0,0.0,4.0,0.0,1676,8.85367
142.192,17.07072,218.595,261.9434,0.460080216,5.546228092,3.854600000000002,1,44.51484358633108,1,0.0,51.933000000000014,7159.14018,-0.10215,0.3117,0.6818,3.5334,-18.8898,3.0,3.0,0.0,0.0,2.0,0.0,1677,1.93297
160.632,44.93616,270.401,240.28,3.545863292,5.329304798,2.0892,1,12.13273413692322,1,12.194683131845103,61.54850000000003,11603.2345,-0.48788,0.0866,2.728,6.7703,-60.3705,2.0,4.0,1.0,0.0,2.0,0.0,1678,6.30992
