molindx,Temperature,logS,rdf_eeq,rdf_alp,sdc,sdx,sa,dga,dgp,dgtot
1102,293.15,8.31874,-0.53144,13278.54238,7.298,0.0,3.8936,-2.004,-76.4845,-48.9059
1103,295.15,11.51293,-0.66208,8307.63683,4.6345,0.9987,3.5536,-9.6689,-64.7641,-64.565
1104,293.15,1.77497,-0.38262,9814.5077,3.7507,0.0,2.2087,-5.4406,-48.2408,-46.5267
1105,303.15,6.265,-0.38002,11370.87455,6.3808,0.0,1.5845,2.7697,-36.9617,-24.2078
1106,293.15,6.90847,-0.75293,20555.51503,11.1826,0.0,4.1092,4.0093,-91.4452,-37.3924
1107,298.15,7.35554,-0.36456,7333.12451,3.7245,1.1073,2.1116,0.0641,-47.9786,-44.0309
1108,298.15,10.30895,-0.3244,5769.7901,5.0275,0.6805,1.8179,2.3742,-41.5602,-39.1859
1109,293.15,12.82234,-0.38142,1730.57743,2.5099,0.9758,1.9916,-3.3569,-38.2576,-41.6146
1110,295.15,3.81027,-1.02975,26488.36318,12.0435,0.0,5.6086,0.5434,-112.9705,-72.4137
1111,293.15,9.71716,-0.34586,4297.27861,4.0287,0.892,1.54,-2.6876,-35.5842,-38.2717
1112,298.15,5.0041,-1.05896,16137.87604,10.0372,0.0,5.8912,-11.3793,-112.0004,-74.0134
1113,295.15,4.5455,-0.94729,21516.21171,11.3496,0.0,5.4371,-1.7094,-110.1594,-75.3334
1114,298.15,12.30138,-0.51179,4745.80169,3.8516,2.0987,2.3497,-1.6313,-53.3789,-55.0101
1115,298.15,11.60634,-0.50661,4745.04793,3.8421,2.1241,2.3535,-1.6305,-53.4709,-55.1014
1116,298.15,12.42922,-0.74337,4058.76739,2.9406,2.0287,2.8397,-0.0448,-56.2989,-48.1349
1117,295.15,9.88342,-0.88764,18514.39493,10.0785,1.3626,4.7765,5.0884,-102.8547,-76.9522
1118,293.15,7.824,-0.6911,9216.85712,5.2982,0.8619,3.294,-4.6063,-59.8347,-52.8798
1119,293.15,4.63473,-0.36256,9673.85559,6.103,0.0,1.5995,1.6687,-37.0827,-25.2295
1120,293.15,6.90776,-0.22294,5264.57187,3.3563,0.8044,1.4427,2.2015,-34.483,-32.2815
1121,295.15,4.95219,-0.8053,18439.49578,7.5805,1.764,3.5421,-11.4656,-75.2345,-77.4218
1122,303.15,-6.70926,-0.12663,19998.181,3.1113,0.0,1.324,0.1991,-32.0902,-30.6445
1123,293.15,8.00637,-0.15227,4186.51384,3.8559,0.0,0.8395,0.2178,-20.0628,-19.8449
1124,293.15,5.01728,-0.76552,18960.98658,9.353,0.9619,3.6801,-0.5221,-80.1623,-57.1676
1125,298.15,7.03961,-0.11154,2073.06285,2.7417,0.0,0.8752,-1.4257,-23.0006,-22.3489
1126,298.15,7.33954,-0.09587,2026.38962,2.804,0.0,0.5737,-2.1644,-15.9912,-18.1557
1127,298.15,0.61595,-0.10421,10995.58434,4.1597,0.0,0.5636,-5.625,-16.9855,-22.6105
1128,298.15,3.79725,-0.53621,17050.40872,7.4746,0.9791,3.3278,-14.3789,-70.8033,-75.3988
1129,298.15,7.25134,-0.59764,12602.05114,5.8409,1.9645,2.4619,-7.2793,-57.3542,-64.6335
1130,303.15,-8.94741,-0.11848,22523.12208,2.5946,0.0,1.3537,1.7327,-32.4396,-28.9012
1131,293.15,6.01616,-0.59957,12440.03397,5.8659,1.0429,3.4714,-6.342,-77.8899,-72.732
1132,295.15,3.46509,-0.71991,15444.37013,5.899,1.8815,2.8832,-13.5026,-60.1883,-73.6909
1133,298.15,3.48723,-0.65617,15384.27009,6.8752,0.9383,2.9587,-9.0418,-66.4165,-63.927
1134,293.15,8.00638,-0.85723,12207.02331,7.3222,0.9045,4.0839,1.4778,-78.6189,-61.8276
1135,310.15,5.99146,-0.62742,13695.23669,7.542,0.8766,3.712,-8.118,-76.4572,-62.8941
1136,293.15,4.17439,-0.38602,9757.01164,2.9563,1.1207,2.008,-6.1855,-43.0753,-48.4499
1137,298.15,5.13582,-0.96493,11252.94846,5.8666,1.6066,4.3177,-1.473,-75.0462,-62.4414
1138,298.15,4.60517,-0.64013,12876.48241,5.2679,1.981,2.92,-10.4671,-66.2023,-76.6694
1139,298.15,3.69995,-0.33909,22239.18817,7.2062,0.0,1.412,-18.6215,-35.3733,-46.0869
1140,296.15,6.61794,-0.36665,8102.86791,6.5352,0.0,2.0819,-2.8012,-47.5655,-32.924
1141,298.15,4.60517,-0.16616,6585.82656,0.8333,1.0805,1.0655,2.8893,-24.671,-21.5803
1142,293.15,5.47563,-0.37899,7549.29928,6.5967,0.0,2.8335,-3.0586,-63.9655,-54.1257
1143,298.15,3.80402,-0.0596,4186.8059,2.5406,0.0,0.5611,0.4222,-15.4568,-15.0346
1144,298.15,3.66484,-0.12366,5315.27225,3.8122,0.0,0.5536,1.1005,-15.9773,-14.8767
1145,293.15,8.75778,-0.98009,18683.87851,5.9908,1.2842,4.5806,-10.5567,-94.0469,-80.6991
1146,296.15,4.31749,-1.12298,2628.87435,0.0,4.7298,3.7249,-3.7613,-65.3864,-61.6919
1147,293.15,5.89715,-0.43242,6738.53161,4.3548,0.965,2.2185,-9.2391,-47.0431,-56.2822
1148,295.15,4.60525,-0.40692,9322.75856,6.4324,1.0713,3.431,-3.9372,-76.9593,-68.9193
1149,298.15,2.55056,-0.59585,15109.65659,5.4248,0.9781,2.0948,-6.5393,-46.3896,-46.4807
1150,298.15,9.53964,-0.26876,5798.44923,4.4066,0.748,1.4548,2.3809,-33.5014,-31.1205
1151,293.15,3.43399,-0.32351,13799.26056,7.0819,0.0,1.5363,-7.3433,-37.1646,-35.1752
1152,293.15,6.71417,-0.25917,6018.02279,4.5928,0.0,1.6552,-0.9785,-38.1423,-31.7596
1153,298.15,5.39363,-0.34076,8093.44524,6.1236,0.0,1.5922,0.554,-36.91,-26.3263
1154,303.15,9.80918,-0.21957,4404.23494,3.6349,0.0,0.8474,0.1553,-16.0908,-15.9355
1155,287.15,4.89027,-0.43673,8755.56785,5.2683,0.9914,2.5706,-8.5633,-54.9511,-60.2459
1156,298.15,2.83325,-0.246,5522.42618,2.0074,1.37,1.67,-1.1509,-38.9392,-35.9755
1157,298.15,0.64185,-0.71903,33427.57188,10.3225,0.0,2.8068,1.7021,-65.2061,-16.3752
1158,293.15,9.83092,-0.5819,8705.87064,5.8686,1.8085,2.4295,1.7044,-55.7936,-54.0891
1159,298.15,8.69951,-0.61193,9938.17827,6.985,0.7483,3.5283,-2.1262,-74.4065,-58.0475
1160,298.15,-0.35674,-0.06785,19098.76253,2.7391,0.0,0.8019,0.5103,-21.2804,-20.0958
1161,298.15,6.3522,-0.49703,15261.96784,7.7611,0.0,3.0038,-5.3898,-65.6821,-52.6358
1162,298.15,5.51343,-0.37363,8824.86873,3.4589,1.1341,2.2583,1.601,-50.9691,-45.5242
1163,283.15,9.16115,-0.58488,6527.00263,5.0459,0.9158,2.7649,-7.9723,-56.2787,-54.7994
1164,293.15,-2.99573,-0.67282,34241.59247,9.9835,0.0,3.3497,1.1509,-76.2825,-54.674
1165,293.15,5.7301,-0.29844,5565.68034,5.2492,0.0,2.1588,-7.7883,-44.8975,-52.6857
1166,293.15,7.86327,-0.29371,5131.04986,5.3808,0.0,1.7063,-2.9986,-38.9161,-35.9212
1167,293.15,2.29253,-0.80614,28757.46597,9.7322,1.7383,3.3205,-0.1249,-76.1229,-76.2478
1168,298.15,2.5096,-0.58931,25499.59795,8.377,0.7691,3.0425,-4.3629,-64.9003,-61.5147
1169,298.15,4.17913,-0.68753,13510.59918,5.9374,1.8399,3.2246,-5.4472,-65.8973,-71.3446
1170,303.15,-9.27009,-0.10692,22591.09233,2.3086,0.0,1.1979,1.7301,-28.6877,-25.4077
1171,293.15,2.07944,-0.0875,4793.53356,3.0052,0.0,0.583,1.1588,-15.8873,-14.7286
1172,293.15,7.17008,-0.23037,4649.86377,3.3404,0.8885,1.2111,0.9276,-29.188,-28.2603
1173,298.15,7.37776,-0.21711,5274.79733,2.9648,0.8157,1.261,2.1959,-30.0747,-27.4544
1174,293.15,-2.86474,-0.43213,18707.71721,8.1793,0.0,3.3878,4.164,-81.0722,-65.4776
1175,298.15,7.28856,-0.30556,6736.87204,5.5709,0.0,1.5418,-0.5555,-35.5433,-26.6442
1176,293.15,0.33647,-0.15279,8043.88977,3.9251,0.0,0.7412,3.6431,-20.2114,-16.5683
1177,293.15,-0.69315,-0.75046,26672.53728,8.8699,0.8685,3.4512,-0.3317,-72.9214,-58.7054
1178,303.15,3.41807,-0.20751,11086.47096,5.5662,0.0,0.8785,-12.4756,-19.2252,-31.7008
1179,298.15,9.72316,-0.29096,5912.24459,5.2876,0.0,1.559,-1.6921,-32.4926,-26.5936
1180,303.15,-6.54808,-0.12878,20086.24466,3.0966,0.0,1.3555,0.1997,-32.9838,-30.7364
1181,298.15,2.99506,-0.06019,4708.90714,2.5869,0.0,0.5848,0.6829,-16.0542,-15.3714
1182,308.15,8.51726,-0.53873,10263.72822,7.2985,0.7848,2.5151,2.7358,-56.977,-44.0924
1183,296.15,6.09131,-0.45858,10601.36502,6.3649,0.6194,1.9788,-0.2457,-45.7748,-46.0206
1184,303.15,-5.81125,-0.12338,20058.72944,3.0237,0.0,1.2943,0.1992,-31.5368,-29.4624
1185,293.15,-4.14719,-0.08035,16857.67744,3.4575,0.0,0.8978,-1.0215,-24.1802,-24.7764
1186,298.15,3.92754,-0.20072,5850.87658,3.6664,0.0,1.6526,-6.3141,-36.0375,-37.3222
1187,298.15,4.74493,-0.59651,12362.85672,2.8506,2.8747,2.8799,-7.6044,-61.2304,-69.2093
1188,303.15,-5.6731,-0.13039,20056.02298,3.2657,0.0,1.4321,0.2,-34.9347,-32.3832
1189,292.15,10.12663,-0.41624,4051.87676,1.711,2.2443,2.1537,-2.0948,-40.6522,-42.9659
1190,295.15,10.3156,-0.88776,12739.33738,7.8797,1.799,4.3988,-2.0803,-90.0304,-69.9967
1191,310.15,6.39698,-0.45854,9725.92796,6.6497,0.0,2.6913,-7.5384,-60.0078,-53.1962
1192,298.15,5.99158,-0.5478,9283.93194,5.8498,0.6783,2.3323,0.2327,-48.6672,-39.7231
1193,298.15,-2.0471,-0.09812,12776.43635,4.1697,0.0,0.762,-4.0907,-21.6443,-25.735
1194,298.15,-0.22314,-0.29116,22458.77246,5.2684,0.8631,1.8118,2.6287,-45.4775,-41.3366
1195,298.15,-2.50113,-0.53303,24300.63752,8.1063,0.0,2.4784,-16.2117,-57.9643,-61.8919
1196,295.15,7.31386,-0.93366,15795.76012,7.6118,1.5275,4.1486,-4.2797,-84.4551,-69.9817
1197,295.15,7.03878,-0.27167,5465.41206,5.2234,0.0,1.5173,-1.6652,-34.7709,-27.2969
1198,298.15,5.42053,-0.06621,3914.50064,2.5817,0.0,0.3763,-0.7136,-11.1631,-11.8767
1199,298.15,-5.84304,-1.51937,23484.24599,3.5359,5.952,6.2227,-21.9772,-124.8563,-146.8334
1200,298.15,11.21317,-0.17717,1742.12588,3.0887,0.0,1.331,-3.4036,-29.9808,-29.7997
1201,298.15,5.92426,-0.09302,3729.12178,2.9064,0.0,0.3456,-0.3776,-10.2929,-10.6705
1202,293.15,6.64511,-0.43267,6622.39035,4.3353,0.0,2.6073,-5.8799,-45.4211,-36.4895
1203,295.15,9.08251,-0.47895,9491.20743,7.0026,0.0,2.7618,-1.4542,-58.2224,-40.1007
1204,293.15,7.54969,-0.40822,6219.23383,4.5644,1.146,2.4864,-3.9885,-56.9829,-55.6545
1205,288.15,5.19297,-0.68712,6947.81083,2.5843,3.7422,3.5156,-5.9513,-76.175,-75.8587
1206,293.15,5.07517,-0.37816,9599.07004,6.9093,0.0,1.6783,1.6772,-39.0729,-26.2905
1207,293.15,12.8646,-0.26503,2495.92,2.6454,0.747,1.6705,-0.3814,-33.8521,-33.4001
1208,298.15,3.2581,-0.52136,21153.82322,7.6833,0.8008,3.0656,-10.0187,-66.6752,-71.807
1209,298.15,5.70457,-1.04123,11990.90931,6.9462,1.9208,4.8878,2.5391,-91.654,-67.3471
1210,293.15,5.20181,-0.15469,7242.31971,4.7524,0.0,1.0483,-3.0594,-26.1123,-29.1717
1211,298.15,8.18869,-0.56389,2014.49054,1.7199,2.2167,2.4041,-3.6907,-47.6686,-51.3593
1212,293.15,3.58352,-0.39977,29762.28452,6.1806,0.4234,2.1802,15.6534,-43.1537,-16.7616
1213,298.15,0.64185,-0.56785,26035.33909,8.493,0.0,2.4626,-14.2038,-57.9928,-36.02
1214,298.15,-13.51541,-0.08487,21600.11818,0.8618,0.0,0.9976,-2.9094,-22.7365,-24.9375
1215,293.15,-3.50656,-0.89197,22352.76671,4.9736,2.5287,4.5929,-0.0353,-102.9846,-92.8765
1216,293.15,3.77437,-0.41108,11269.70105,7.1746,0.0,1.7234,2.8009,-39.9473,-25.3947
1217,298.15,-3.00402,-0.0881,14748.25898,3.6994,0.0,0.7857,-2.5557,-21.7727,-23.6917
1218,298.15,9.85219,-0.44882,1650.18867,2.1547,1.6995,2.518,-2.1122,-42.8386,-32.9548
1219,298.15,2.55414,-0.16139,6629.71862,3.8902,0.0,0.5272,2.1046,-15.1589,-13.0543
1220,293.15,6.06379,-0.41212,17565.29218,8.1104,0.0,3.0472,-3.6269,-60.6862,-43.6801
1221,290.15,12.46844,-0.18752,3382.35042,3.3407,0.0,0.8268,-0.9641,-15.6017,-16.5658
1222,293.15,4.2683,-0.88936,4860.8058,1.6731,3.2702,3.5905,-9.0267,-64.2024,-66.5624
1223,293.15,2.56495,-0.53891,21038.20244,7.9528,0.9042,2.9701,-2.0736,-69.5006,-62.4885
1224,293.15,4.70048,-0.1854,6904.40395,4.5514,0.0,1.0957,-3.1298,-22.4918,-22.6135
1225,298.15,7.64712,-0.40033,5377.22813,3.7179,1.98,2.6845,-3.7605,-59.1015,-58.2342
1226,303.15,3.2581,-0.08485,4801.39635,2.681,0.0,0.4707,1.1584,-13.0431,-11.2839
1227,298.15,3.63759,-0.09179,3726.71286,2.7735,0.0,0.321,-0.3785,-9.6825,-10.061
1228,298.15,4.49979,-0.97498,21684.4051,8.011,1.9603,4.3356,-9.4761,-87.0889,-90.4171
1229,288.15,10.52137,-0.33496,2036.18595,2.3355,1.14,1.7908,-3.7358,-39.7202,-40.635
1230,289.15,7.09004,-0.71389,24220.27619,10.2538,0.9788,4.2165,-7.4666,-95.9871,-73.9882
1231,298.15,4.75875,-0.11106,4820.85215,3.3589,0.0,0.3821,0.7312,-11.4141,-10.6829
1232,293.15,8.51719,-0.44772,6599.66788,4.318,0.0,2.6265,-5.8825,-46.2224,-37.0469
1233,298.15,8.25903,-0.61564,9354.13577,5.2971,0.6893,2.7159,-0.3111,-57.0718,-51.4469
1234,303.15,3.07501,-0.33806,13595.52706,6.9161,0.0,1.5228,-7.3382,-36.8348,-35.0385
1235,298.15,9.65503,-0.26138,3320.29474,3.5487,0.9504,1.8005,-4.2146,-42.4131,-41.6146
1236,293.15,5.15329,-0.37882,9704.21537,6.5263,0.0,1.6635,1.6921,-38.3736,-25.6846
1237,298.15,4.00733,-0.76128,9917.61655,5.3628,0.8463,3.3584,-0.5163,-60.4528,-44.8664
1238,298.15,3.6775,-0.13104,5344.79413,3.5688,0.0,0.4951,0.9923,-14.2449,-13.2526
1239,298.15,5.743,-0.15158,7382.09981,3.4449,0.0,1.1922,-5.2871,-25.8153,-31.1025
1240,293.15,6.21401,-0.86802,11642.39172,6.525,0.955,3.2134,-4.4596,-66.477,-51.7851
1241,293.15,5.99146,-0.55366,20072.62296,8.462,0.0,2.6123,9.5529,-59.2132,-10.6733
1242,298.15,-6.99111,-0.08022,16846.52948,3.4515,0.0,0.8904,-1.0215,-24.0013,-24.5888
1243,293.15,-3.31925,-0.08738,14757.62435,3.6326,0.0,0.7586,-2.5563,-21.0769,-23.05
1244,293.15,4.98359,-0.52153,16173.879,8.4476,0.0,3.1298,-1.0999,-67.6519,-45.3005
1245,293.15,6.07764,-1.30841,24881.19305,9.6082,1.1719,5.7838,-5.5419,-116.945,-84.218
1246,298.15,6.62064,-1.07991,13847.6185,7.1941,1.5524,4.8806,3.6511,-91.2479,-66.3083
1247,293.15,4.60523,-0.43758,32481.2313,9.4063,0.0,2.5752,-16.771,-61.9016,-78.6726
1248,298.15,6.21534,-1.09645,18348.22062,5.117,2.8884,3.8196,-5.7389,-81.3713,-76.7222
1249,293.15,4.86746,-0.45781,17448.44998,6.918,0.0,2.7584,6.243,-62.1246,-22.0445
1250,295.15,10.67437,-0.6186,3989.85196,3.7598,1.0757,2.9415,-2.5152,-60.4735,-53.4114
1251,295.15,9.37483,-0.66246,14741.74921,8.5138,0.6743,3.6987,-1.489,-79.4784,-61.5781
1252,298.15,7.82405,-0.28124,3326.93817,3.1389,1.292,1.7371,-4.2091,-41.047,-40.2862
1253,298.15,0.74194,-0.2835,15646.45354,6.1613,0.0,1.867,-5.4912,-44.3876,-49.8788
1254,294.15,8.18032,-0.49145,6993.94691,6.2613,1.1508,3.1901,4.4728,-70.4528,-51.7614
1255,298.15,4.60517,-0.38744,8655.39342,5.4126,0.5665,1.9679,1.1755,-41.8897,-40.7143
1256,298.15,-1.96619,-0.71138,33291.43798,10.0406,0.0,2.7372,1.6928,-63.5972,-17.149
1257,298.15,0.40547,-0.57251,23446.08122,8.1689,0.8114,2.8842,-0.9612,-67.8228,-60.8251
1258,298.15,2.73437,-0.15043,8056.76597,0.0,1.1113,0.9296,4.4207,-20.8192,-16.2688
1259,298.15,5.01064,-0.27175,17948.61242,6.7853,0.0,2.392,-4.3071,-48.8002,-48.3363
1260,298.15,6.32794,-0.62867,7336.12834,0.0,3.1656,2.6064,0.5669,-49.7604,-47.137
1261,293.15,5.59842,-0.43419,13137.94472,5.7846,0.7741,2.0971,1.2782,-44.2988,-43.0206
1262,298.15,9.54681,-0.43687,6739.49233,3.8609,1.0309,1.9959,-9.2369,-42.542,-49.1631
1263,298.15,6.08677,-0.4346,8270.59312,2.9952,1.1947,2.4696,1.5546,-51.6084,-42.8165
1264,293.15,8.07091,-1.30923,27338.17556,9.0236,1.1777,6.081,-7.855,-122.1662,-99.8121
1265,303.15,-8.85531,-0.10956,22529.24914,2.3982,0.0,1.2594,1.7319,-30.0679,-26.781
1266,298.15,3.94453,-0.09805,4195.11451,2.973,0.0,0.4208,-0.1189,-12.1751,-12.294
1267,295.15,6.50725,-0.92509,5270.12982,2.5849,2.5851,3.4998,0.2099,-60.2314,-48.38
1268,291.15,7.76645,-0.48512,8403.58279,4.4157,1.0854,3.0402,-10.2285,-65.1229,-63.8346
1269,303.15,7.05533,-0.37165,9603.67711,6.766,0.0,1.6549,1.6718,-38.5913,-26.0881
1270,303.15,-3.65057,-0.14104,17754.8272,3.5846,0.0,1.3488,-1.3333,-33.2518,-31.8035
1271,293.15,9.02882,-0.22761,3258.63936,3.1116,0.0,1.2671,-8.2911,-25.7732,-26.4179
1272,298.15,3.4657,-1.46624,28224.99417,9.1268,2.1525,5.8172,-3.8414,-115.4718,-94.3037
1273,293.15,7.08171,-0.29834,4331.28528,4.462,0.8834,1.9527,-3.2136,-45.7229,-42.6924
1274,295.15,10.52246,-0.66464,5070.59331,4.7585,0.9841,3.171,-1.3943,-65.6043,-56.5711
1275,295.15,7.6009,-0.53633,12899.09052,7.7799,0.0,2.8461,0.7726,-60.4133,-38.8161
1276,298.15,3.43399,-0.05723,5060.1289,2.5299,0.0,0.55,0.8223,-15.1869,-14.3646
1277,298.15,3.30513,-0.90596,17537.13133,8.9601,0.9698,3.8001,4.7248,-81.8501,-53.6037
1278,303.15,-6.66321,-0.12924,20084.80715,3.1046,0.0,1.357,0.1998,-33.0311,-30.6312
1279,298.15,-5.68398,-0.08006,16855.32814,3.3103,0.0,0.8273,-1.0211,-22.3943,-22.609
1280,298.15,10.12597,-0.80293,9961.78329,5.3137,2.4116,3.108,1.5369,-65.0396,-56.925
1281,298.15,2.77266,-0.93833,21031.53886,6.8829,1.8159,3.6563,-1.6296,-75.0022,-63.6305
1282,307.15,12.61154,-0.19072,3381.63272,3.3126,0.0,0.8334,-0.958,-15.6211,-16.5791
1283,298.15,1.60987,-0.52353,18760.31796,6.544,0.6067,3.1208,8.1636,-66.3218,-40.8689
1284,293.15,2.77944,-0.43226,13097.93651,7.1034,0.0,1.6875,3.9053,-39.1259,-24.0488
1285,295.15,6.25471,-0.79151,12191.58001,7.4971,0.8966,4.3638,-4.0456,-84.9968,-70.8387
1286,293.15,-2.30259,-0.5777,25993.118,8.1921,0.8788,2.9728,-0.4432,-70.0655,-62.5543
1287,295.15,4.53228,-0.77124,13932.42327,6.9634,0.9405,4.6234,-14.2398,-89.3303,-89.0976
1288,293.15,12.20607,-0.54185,3806.81294,3.3577,0.6999,2.7196,-7.2923,-46.9035,-42.2498
1289,298.15,-2.09778,-0.14992,12313.0762,0.0,0.998,0.7017,5.7435,-15.1559,-9.4159
1290,295.15,8.59306,-0.45623,10432.10807,7.0077,0.0,2.6829,-4.774,-57.1448,-43.3278
1291,298.15,-3.83272,-0.08966,14732.40333,3.8969,0.0,0.8678,-2.5558,-23.8761,-26.0401
1292,298.15,5.70378,-0.31131,10124.40071,4.7531,0.7195,1.0391,-9.0911,-21.7308,-30.822
1293,303.15,-5.90336,-0.13149,20083.39833,3.0329,0.0,1.3264,0.201,-32.1459,-29.978
1294,293.15,7.65052,-0.57228,7246.98209,4.2944,0.8021,3.0682,2.1192,-59.9123,-51.9128
1295,298.15,11.95761,-0.43295,6729.14291,4.2793,1.0149,2.1842,-9.2411,-46.3405,-55.5816
1296,295.15,9.3303,-0.78411,8222.83952,6.8738,1.1834,4.0235,0.5171,-84.4715,-66.3667
1297,294.15,8.92266,-0.66248,14023.69973,8.5172,0.0,3.8153,-1.325,-80.4536,-59.4889
1298,294.15,7.73193,-0.72602,18031.8548,9.8985,0.0,4.0827,0.9104,-86.6869,-60.9697
1299,293.15,9.39266,-0.21339,4399.19005,3.6143,0.0,0.8366,0.147,-15.9367,-15.7896
1300,298.15,2.06939,-0.05782,5652.80545,2.5731,0.0,0.5709,1.0828,-15.716,-14.6332
1301,293.15,6.90778,-0.66317,6668.22509,4.7233,2.1616,3.2588,-3.9932,-71.8589,-75.8521
1302,293.15,8.52204,-0.38693,10254.85725,6.0668,0.0,1.6534,1.6522,-34.9712,-24.7922
1303,293.15,0.05827,-0.44415,21231.97913,8.895,0.0,2.5728,-10.3719,-56.9054,-49.3338
1304,284.15,8.89559,-0.632,7963.2124,5.2523,1.7354,2.8545,-2.3646,-60.7608,-63.1254
1305,298.15,8.90657,-0.50538,9880.76529,6.6053,0.9089,2.4726,0.0956,-56.338,-56.2424
1306,298.15,12.20607,-0.51321,2820.5655,4.135,0.9251,2.6245,-2.6943,-52.1869,-46.016
1307,298.15,4.91265,-0.3451,8143.60016,6.4801,0.0,1.614,0.5568,-37.5089,-26.676
1308,293.15,6.4847,-0.54296,11790.08263,6.8157,0.0,2.177,0.0651,-46.806,-24.8294
1309,298.15,5.95324,-0.56955,4904.11444,3.5613,2.334,2.7862,-4.6879,-62.2413,-66.9292
1310,298.15,7.31322,-0.27559,5246.52971,3.9809,0.0,1.9757,2.9663,-43.6703,-28.9796
1311,303.15,6.89972,-0.44533,8732.23448,4.7355,1.0047,2.6545,-8.5377,-53.4524,-55.4393
1312,293.15,0.58779,-0.51653,21564.99478,7.4647,0.568,2.4582,5.5702,-54.6952,-48.037
1313,293.15,5.79027,-0.99166,7938.74965,3.5481,2.3637,3.8074,2.4536,-65.7045,-48.7583
1314,295.15,3.17702,-0.72231,14643.69811,6.9287,0.9268,4.0932,-14.181,-80.9335,-79.5742
1315,293.15,8.39637,-0.59788,4284.86979,3.7816,0.943,3.1665,-7.6037,-57.1622,-51.7898
1316,295.15,11.27602,-0.66826,18655.43104,10.6955,0.0,4.4366,5.0455,-94.6487,-61.1485
1317,293.15,6.04025,-0.57526,10925.90502,6.1087,0.696,2.3524,1.3459,-49.193,-39.029
1318,298.15,1.62931,-0.70321,23793.05052,9.3192,0.7041,3.8207,7.3692,-83.201,-52.4243
1319,298.15,-4.2687,-0.0833,14771.29767,3.4627,0.0,0.6794,-2.5575,-19.0665,-20.7874
1320,295.15,6.36304,-0.67695,7446.47655,6.0504,0.9718,4.0657,-7.4005,-78.7854,-71.4031
1321,303.15,-6.27177,-0.12449,20064.40354,3.0986,0.0,1.306,0.198,-31.8213,-30.057
1322,297.15,5.98293,-0.35972,12945.51918,6.2333,0.0,1.5832,3.5408,-36.7864,-23.2116
1323,297.15,3.00072,-0.12152,4814.78969,3.2285,0.0,0.3478,0.6186,-10.3315,-9.7128
1324,298.15,4.9417,-0.54483,18998.90771,7.8771,0.8556,3.2369,-2.6784,-65.4018,-50.85
1325,298.15,-1.37498,-0.09946,12768.96104,4.2353,0.0,0.794,-4.09,-22.4538,-26.5438
1326,293.15,6.87005,-0.3084,6706.53585,5.99,0.0,1.5531,-0.5555,-35.955,-26.9711
1327,303.15,-6.40993,-0.1219,20046.32707,3.0987,0.0,1.368,0.1984,-33.2262,-31.3712
1328,298.15,-3.00402,-0.08994,14728.31,3.9009,0.0,0.8691,-2.5559,-23.9102,-26.0641
1329,302.15,5.26723,-0.08907,3229.47458,2.8312,0.0,0.7924,-0.3687,-21.1414,-21.5101
1330,293.15,8.68271,-0.37795,5422.64148,4.5562,0.8957,1.6124,-1.579,-37.3294,-38.9084
1331,298.15,3.23002,-0.40065,8271.00981,3.516,1.2487,2.9144,-14.5704,-56.4194,-64.734
1332,293.15,-2.93738,-0.54389,23304.01525,7.9428,0.0,3.9005,2.4574,-85.6324,-62.8152
1333,298.15,-5.20245,-0.12213,21462.50271,5.2217,0.0,1.0411,1.5645,-29.1405,-25.7239
1334,293.15,-4.3125,-0.08113,16839.35442,3.5107,0.0,0.9142,-1.0207,-24.6129,-24.9955
1335,293.15,5.52146,-0.50723,4434.04483,1.7902,1.5762,2.5422,-6.6253,-44.2655,-43.9083
1336,293.15,4.60517,-0.26356,10321.00029,4.2635,0.0,1.9701,-6.0629,-40.2841,-35.7398
1337,298.15,10.20042,-0.65001,6400.4882,4.2827,2.5607,2.7103,-0.3687,-56.2294,-56.598
1338,293.15,-4.13517,-0.07779,16858.11796,3.3111,0.0,0.8329,-1.0219,-22.5263,-22.9049
1339,298.15,12.50618,-0.18794,3377.89421,3.2605,0.0,0.8232,-0.9649,-15.4908,-16.4557
1340,293.15,5.6058,-0.26615,4346.30722,3.5453,0.9945,1.6423,-3.2228,-38.7324,-37.4639
1341,298.15,6.58341,-0.4337,6720.29994,4.6088,0.8601,1.5983,-0.8022,-36.1487,-36.9509
1342,298.15,10.12662,-0.50704,10507.18963,7.0451,1.2595,3.9154,-4.0005,-85.4892,-78.0945
1343,298.15,6.64769,-0.17639,5278.27681,1.5291,0.9695,1.1404,1.3573,-26.7436,-25.288
1344,298.15,-1.20397,-0.27477,16656.95545,6.5425,0.0,2.52,-6.2222,-59.2156,-59.7023
1345,293.15,2.2086,-0.91619,11088.24542,5.3804,1.3588,3.9024,4.5266,-68.4938,-45.4833
1346,297.15,6.39694,-0.59314,4901.63582,3.6289,2.3218,2.8265,-4.6824,-63.1145,-67.7969
1347,293.15,4.94876,-0.26766,4343.56233,2.7911,1.3279,1.7919,-2.6787,-42.1851,-40.2491
1348,298.15,-0.28768,-0.75717,39428.11953,10.6379,0.0,2.8104,3.917,-65.4751,-14.2503
1349,298.15,2.5648,-0.65753,39195.77836,11.4503,0.0,2.5223,-4.7639,-59.8412,-54.1907
1350,303.15,6.38012,-0.20204,4355.27899,4.9726,0.0,1.8034,-3.1862,-42.3489,-39.6995
1351,298.15,10.66663,-0.23275,3165.51648,3.1441,0.7821,0.9465,-0.8715,-22.6328,-23.5043
