molindx,MolarMass,SolvationEnergy,DipoleMoment,MolecularVolume,MolecularSurfaceArea,QXX,QYY,QZZ,HOMO,LUMO,gap,Temperature,logS
4014,248.3268,45.8148,6.097583533,187.949,316.273,22.37381781,-18.28110674,-4.092711061,-5.938409129,-0.700735183,5.237673946,297.15,3.36038
4015,164.21,31.46368,3.385856555,128.173,220.738,16.58965075,-10.23241013,-6.357240621,-5.937715239,0.152871985,6.090587224,293.15,7.05099
4016,195.217,46.48424,4.646916744,151.043,249.636,18.04974604,2.193553863,-20.2432999,-5.937701633,-2.066131125,3.871570508,298.15,3.93962
4017,220.2676,39.24592,3.487523225,156.883,274.258,21.80989182,-6.631270743,-15.17862108,-5.9370023,0.115962987,6.052965287,293.15,7.63046
4018,139.154,55.68904,9.868607754,107.474,184.474,8.877658529,-5.965329585,-2.912328943,-5.936790051,-0.426276105,5.510513946,298.15,9.66294
4019,352.392,97.19432,8.949990683,231.722,399.185,-20.91351539,3.102460251,17.81105514,-5.935473019,-1.46159205,4.473880969,295.15,2.05412
4020,132.1646,40.54296,3.657142585,108.018,181.377,20.3547663,-13.40645355,-6.948312743,-5.935353289,-0.131887207,5.803466082,289.15,10.12657
4021,334.38,86.35776,1.920752937,205.685,363.259,-22.20251179,-0.182058887,22.38457068,-5.934692052,-0.282741956,5.651950096,303.15,7.88231
4022,235.3002,46.98632,6.351238341,164.709,275.167,26.12541898,-6.702403037,-19.42301594,-5.934153266,-0.87232102,5.061832246,293.15,5.1362
4023,150.1798,66.23272,6.835932759,121.714,208.759,33.06517779,-9.751118385,-23.31405941,-5.932626707,-0.548244947,5.38438176,298.15,9.06438
4024,191.23,54.68488,5.502150764,146.464,251.846,-29.49894282,16.97093118,12.52801164,-5.932542352,0.153950482,6.086492833,293.15,7.78322
4025,240.261,86.31592,18.33019957,175.152,292.74,31.68245651,5.156318025,-36.83877453,-5.932452554,-2.033263019,3.899189535,293.15,9.80367
4026,252.316,35.06192,0.192063025,189.641,307.732,16.5041939,-32.21319287,15.70899898,-5.932262074,-1.580563557,4.351698518,296.35,-5.2344
4027,146.1884,39.1204,2.285988465,125.934,211.292,19.58752739,-2.984165628,-16.60336176,-5.931802201,-0.990877008,4.940925193,295.15,0.66783
4028,278.36,40.25008,0.039570957,216.08,350.238,-36.13432555,19.67245241,16.46187314,-5.931138243,-1.680850627,4.250287616,298.15,-6.43775
4029,210.2292,53.05312,2.841674832,142.614,250.663,-12.24231922,9.897069757,2.345249465,-5.930441631,-0.276974772,5.653466859,295.15,9.14313
4030,360.41,71.5464,1.161528706,211.676,370.466,-28.2784721,20.9543142,7.324157901,-5.930419862,0.147713003,6.078132866,298.15,1.98787
4031,218.248,50.08248,1.989380779,157.444,272.628,28.28484101,-24.18794131,-4.096899707,-5.929421204,-0.959118311,4.970302893,298.15,6.46457
4032,168.1518,54.89408,10.24367304,121.519,207.929,20.10364231,-14.00473173,-6.098910578,-5.928955889,-2.069305335,3.859650554,293.15,4.65396
4033,122.17,34.9364,6.719737978,109.597,185.849,-6.747041547,-5.423081947,12.17012349,-5.928746361,-0.005922425,5.922823933,293.15,11.23849
4034,259.35,48.82728,1.025836967,178.689,313.439,21.10604135,-15.75696227,-5.349079076,-5.927187148,-0.991961654,4.935225494,298.15,4.12228
4035,448.5,92.84296,16.85545646,279.674,480.821,27.94631019,-6.661448428,-21.28486176,-5.926822515,-3.26851908,2.658303435,298.15,-7.43099
4036,399.45,108.49112,7.882219809,250.715,438.19,-56.56617598,-8.544641865,65.11081785,-5.926607545,-1.801098348,4.125509197,298.15,10.71442
4037,242.32,33.76488,0.41010241,182.468,301.019,-27.82044751,13.60284808,14.21759944,-5.924999351,-1.436422322,4.48857703,300.15,-2.78062
4038,218.6391,21.58944,2.749685789,154.887,249.208,14.07547991,-1.319010344,-12.75646956,-5.924095933,-0.642366186,5.281729747,298.15,-1.14271
4039,182.14,88.2824,4.99040492,120.183,204.906,-29.2204585,16.95412877,12.26632973,-5.924066,-0.53649833,5.387567671,298.15,3.04452
4040,117.15,33.72304,3.146938105,101.547,168.243,13.68836846,2.108300563,-15.79666902,-5.923685041,-0.240270213,5.683414828,298.15,8.17752
4041,298.4242,47.99048,4.163081987,198.628,353.815,23.0451524,-10.38463865,-12.66051375,-5.921864598,-0.192269766,5.729594832,293.15,-1.59455
4042,158.2,27.23784,1.968451387,130.587,218.232,18.11999196,0.479816401,-18.59980836,-5.921663234,-0.931968953,4.989694281,298.15,2.30259
4043,387.87,68.65944,4.461022036,230.202,392.928,-22.50726335,20.73348579,1.773777559,-5.921478196,-1.302717203,4.618760993,293.15,3.89589
4044,339.39,69.62176,4.122972321,227.495,390.659,41.13246042,-12.98608269,-28.14637774,-5.921287716,-1.121459619,4.799828098,290.15,3.55535
4045,198.23,64.72648,10.40341182,152.327,253.532,-43.8964992,37.9719218,5.924577406,-5.920925805,-2.593004783,3.327921022,293.15,4.49981
4046,302.24,93.13584,8.327001736,184.155,312.773,29.19503093,-18.35655053,-10.8384804,-5.920231914,-1.679687884,4.24054403,293.15,5.52146
4047,464.86,75.312,2.85187995,241.11,417.499,39.19484396,-15.3286293,-23.86621466,-5.920008781,-2.202234112,3.717774668,294.15,7.32647
4048,137.14,58.03208,6.418907814,105.928,181.027,27.05025477,-10.05834216,-16.99191261,-5.919652311,-0.81333895,5.106313361,298.15,8.5923
4049,223.246,82.25744,8.571196431,147.734,248.987,-29.48733919,3.853942713,25.63339648,-5.919573398,-1.378688983,4.540884415,298.15,6.92798
4050,278.36,40.04088,0.291231732,212.915,346.652,19.5946042,-35.22705308,15.63244887,-5.919412851,-1.645864658,4.273548193,298.15,-6.8782
4051,202.2734,46.19136,2.184356104,146.155,239.82,26.3440861,-2.802956179,-23.54112993,-5.918767941,-1.072607264,4.846160677,298.15,6.39644
4052,167.21,38.32544,2.528458612,128.265,213.543,3.040325122,-19.74810173,16.70777661,-5.918406029,-0.80820307,5.110202959,298.15,-0.09431
4053,258.233,51.0448,6.157560653,166.622,280.954,-31.14292253,25.71368127,5.429241261,-5.917630504,-2.459827021,3.457803483,298.15,-2.344
4054,480.4758,79.9144,2.777345086,345.859,569.115,158.078104,-86.97787624,-71.10022778,-5.917625062,-2.846960071,3.070664991,296.15,-2.99773
4055,153.14,67.3624,5.825311099,110.271,187.988,29.04617303,-16.61078905,-12.43538397,-5.917015527,-1.153440089,4.763575438,295.15,8.06464
4056,289.4168,50.29168,3.708220554,206.553,369.678,29.44450359,-18.18428404,-11.26021955,-5.916770624,-0.199169298,5.717601326,303.15,-0.63488
4057,170.26,22.88648,0.465980335,136.807,232.685,10.64487651,4.733300787,-15.37817729,-5.91573387,-0.950169842,4.965564028,298.15,0.74194
4058,197.1902,72.88528,5.101370117,137.41,238.429,44.29099352,-33.50079918,-10.79019434,-5.915075354,-1.139702685,4.775372668,298.15,10.94024
4059,150.1798,66.02352,4.366835125,120.051,207.654,34.95851002,-24.1967738,-10.76173622,-5.913810024,-0.731059295,5.182750728,293.15,10.59162
4060,266.3416,31.5892,1.089905681,183.301,304.018,-27.63662423,19.68048266,7.956141573,-5.913431785,-1.354399543,4.559032242,298.15,-5.95224
4061,414.42,101.54568,7.622725964,244.597,426.367,38.36368796,-6.083433876,-32.28025408,-5.913366478,-0.170325241,5.743041237,298.15,4.60517
4062,166.2194,32.34232,0.382379566,129.986,225.651,20.85448919,-14.84044873,-6.014040467,-5.912509319,0.193859429,6.106368748,293.15,6.4708
4063,253.2658,80.1236,4.150837197,169.04,286.66,32.1747608,-6.270233451,-25.90452734,-5.91050656,-1.61503006,4.2954765,298.15,6.90679
4064,137.14,39.748,1.383167363,105.517,178.911,16.80830651,-3.174034136,-13.63427237,-5.909567767,-1.096917113,4.812650654,293.15,8.16052
4065,166.1972,47.99048,5.065450264,120.589,196.608,26.64772593,-8.891560975,-17.75616495,-5.908898366,-0.272609792,5.636288574,293.15,7.60089
4066,196.17,81.08592,5.035396745,125.764,214.911,-30.41442997,19.46766813,10.94676184,-5.908585435,-0.535972333,5.372613102,291.15,6.25383
4067,187.21,90.41624,5.033700081,123.168,214.872,44.67056279,-36.50307004,-8.167492741,-5.907341874,-0.072505918,5.834835956,284.15,6.87213
4068,388.4682,82.75952,7.278159399,254.692,437.252,42.79839692,-27.95921176,-14.83918516,-5.906612608,-0.596301368,5.310311241,298.15,6.06606
4069,176.2176,47.9068,4.079097527,125.87,218.064,-21.81731413,18.36931864,3.447995494,-5.906386754,-0.08411705,5.822269704,303.15,6.62645
4070,205.2158,161.58608,14.97181808,143.875,246.065,-49.03292537,48.46490496,0.568020403,-5.905515989,-0.81387964,5.091636349,302.15,8.98724
4071,373.8,102.42432,7.702077526,232.829,391.493,-94.00369295,57.0208205,36.98287246,-5.904574475,-2.629415541,3.275158934,298.15,-1.28337
4072,400.4736,65.52144,3.815647982,265.029,463.386,76.26792658,-29.5748827,-46.69304388,-5.904286034,-0.314314255,5.589971778,298.15,-0.91626
4073,316.3586,89.07736,10.83961314,221.613,372.142,79.43231716,-45.57524022,-33.85707694,-5.903447923,-2.146354686,3.757093236,293.15,1.40118
4074,223.246,82.09008,7.923904451,139.043,236.526,-29.93339161,4.145163972,25.78822764,-5.903192135,-1.537124366,4.366067769,293.15,6.39839
4075,224.213,67.1532,3.605000051,160.263,274.871,30.35906492,-19.2300863,-11.12897863,-5.90313227,-1.700895088,4.202237182,303.15,5.79909
4076,444.44,79.53784,4.761158899,232.294,410.399,53.23002898,-26.44284414,-26.78718484,-5.902949954,-2.074188693,3.828761261,298.15,5.44242
4077,178.23,35.43848,0.796068795,139.956,241.774,20.88345174,-9.368974065,-11.51447767,-5.902457428,0.151845408,6.054302836,293.15,6.85541
4078,314.3402,109.70448,10.58158026,204.653,356.837,60.05122633,-28.80151569,-31.24971064,-5.902285996,-0.959237225,4.943048771,298.15,1.38629
4079,330.2534,28.242,5.196469662,199.559,341.851,9.306043154,-1.150443981,-8.155599174,-5.902188035,-1.599892086,4.302295949,293.15,2.99573
4080,154.17,41.33792,3.158634862,110.978,191.456,26.49097796,-10.53922065,-15.95175731,-5.901265568,0.373534153,6.274799722,286.15,9.75266
4081,379.4984,81.21144,10.03539546,263.02,470.123,51.15808422,-29.0820936,-22.07599062,-5.901164886,-1.519783357,4.381381529,295.65,8.47169
4082,164.2036,30.334,4.001939391,126.609,218.783,6.37481491,0.080975923,-6.455790834,-5.900460111,0.189140618,6.089600729,293.15,6.99942
4083,357.7927,58.576,6.485635347,240.021,396.109,34.79981702,-22.6033737,-12.19644332,-5.900353986,-1.825726025,4.074627961,293.15,1.1314
4084,196.17,76.48352,5.565935036,124.212,211.843,-28.21429684,15.82595772,12.38833912,-5.900217929,-0.623059154,5.277158776,293.15,6.27288
4085,225.3,36.23344,2.606894938,182.135,306.72,19.65115496,1.149544647,-20.80069961,-5.900111805,-0.746616325,5.15349548,298.15,2.56495
4086,199.26,35.89872,2.954943674,158.407,267.444,21.52949745,-1.45981902,-20.06967843,-5.8999567,-0.652715226,5.247241474,298.15,4.79579
4087,136.153,51.79792,2.785832374,106.578,181.707,25.93717283,-9.064544573,-16.87262826,-5.89931179,-0.836920621,5.062391169,293.15,9.71716
4088,299.3466,61.2956,5.415126768,204.97,339.36,59.41360904,-34.94767054,-24.4659385,-5.896557996,-0.68022187,5.216336127,293.15,-4.60517
4089,223.246,82.25744,8.800586087,140.055,237.961,-32.03220919,24.79049354,7.241715643,-5.895815125,-1.588193633,4.307621492,298.15,5.98392
4090,141.5999,32.80256,3.76518892,113.423,187.982,16.42044218,-1.205659297,-15.21478288,-5.895447771,-0.170640594,5.724807177,293.15,7.88231
4091,198.264,47.15368,5.92179253,148.398,254.273,12.39463199,5.796150781,-18.19078277,-5.89491987,-1.0566905,4.83822937,298.15,5.37757
4092,266.34,55.6472,4.980148434,175.25,305.668,-17.32475139,10.26370498,7.06104641,-5.89475388,-0.971065476,4.923688404,298.15,0.41871
4093,211.27,63.13656,5.446812128,148.897,256.163,23.61261689,-23.51106976,-0.101547128,-5.894669525,-0.349407982,5.545261543,298.15,6.90776
4094,378.4,93.3032,5.722803687,241.061,413.92,87.26486179,-61.12717231,-26.13768947,-5.89441918,-1.510387533,4.384031647,293.15,2.9069
4095,357.7927,65.77248,12.39604516,240.611,396.675,41.15671861,-17.98077942,-23.17593919,-5.893776991,-1.771407173,4.122369818,293.15,0.40547
4096,380.4482,50.96112,4.355326672,245.269,414.341,-22.9271988,1.655883126,21.27131568,-5.89255792,-2.730166021,3.162391899,298.15,-3.77226
4097,144.17,36.8192,1.912793203,110.333,185.4,19.01724364,-0.919634669,-18.09760897,-5.891504839,-0.92204686,4.969457979,297.15,6.76388
4098,127.57,35.60584,4.949971305,102.986,168.517,-15.1789943,8.416488318,6.762505986,-5.890478969,-0.183358413,5.707120556,298.15,8.26873
4099,223.252,86.6088,11.50173167,150.85,254.807,-29.9667997,25.80785496,4.158944741,-5.89036196,-1.333604319,4.556757641,293.15,4.78749
4100,424.6654,44.51776,2.051436239,281.247,508.983,28.53110889,-23.92871101,-4.602397879,-5.887025843,-0.008020179,5.879005666,293.15,-10.3529
4101,479.4232,76.31616,4.677730536,269.436,453.524,-20.32983666,0.54024241,19.78959425,-5.886976862,-0.699149575,5.187827287,298.15,1.09861
4102,151.17,33.55568,0.796422223,112.261,191.547,20.35681138,-5.140822604,-15.21598878,-5.886068001,-1.063811996,4.822256006,298.15,7.95507
4103,446.909,63.3876,11.74842855,256.054,434.63,25.28931266,-19.13229876,-6.157013902,-5.885379553,-1.38980103,4.495578523,293.15,0.74194
4104,302.3746,42.50944,1.129035975,217.73,354.296,22.6725172,16.59885573,-39.27137293,-5.885096554,-2.308867426,3.576229129,300.15,-6.90788
4105,413.4262,79.03576,8.640608076,223.929,392.834,-44.39295253,32.13386819,12.25908434,-5.884723758,-1.326523641,4.558200118,303.15,5.70442
4106,391.47,54.64304,5.66096488,241.82,419.973,-36.35472063,29.95743815,6.397282475,-5.883420332,-2.065281585,3.818138747,310.15,2.30259
4107,230.2812,78.53368,8.560574842,151.936,264.972,-36.36027864,28.31727374,8.043004904,-5.882764538,-0.512508215,5.370256322,293.15,6.41346
4108,222.2428,47.73944,2.563854591,167.53,276.297,21.57371787,8.363720792,-29.93743867,-5.881681524,-2.078844836,3.802836688,297.15,4.44359
4109,223.2738,55.10328,4.577867837,170.495,285.961,42.29683081,-21.02045642,-21.27637439,-5.881044777,-0.912827366,4.968217411,298.15,1.6667
4110,338.45,40.1664,3.100770185,207.445,374.388,-12.74701072,11.64617066,1.100840055,-5.880315512,-0.006441619,5.873873904,298.15,2.66026
4111,332.4,71.29536,0.310783228,256.438,419.4,125.1460983,-95.30187862,-29.84421965,-5.879994417,-2.323712605,3.556281812,298.15,-3.95807
4112,192.238,65.18672,7.129131969,135.334,222.178,49.31343754,-15.92621081,-33.38722673,-5.879496448,-0.638315225,5.241181223,293.15,6.54542
4113,152.1926,28.99512,4.099551484,119.172,207.354,13.51499086,-9.205195798,-4.309795064,-5.87921345,0.153509059,6.032722508,293.15,8.13447
4114,153.1804,52.04896,3.902733937,109.875,195.575,-21.24268358,22.1054015,-0.862717915,-5.877395728,0.209472432,6.08686816,293.15,12.21568
4115,150.14,103.47032,9.593876405,106.797,181.916,31.14892846,-11.59666604,-19.55226243,-5.876650136,-0.413213,5.463437136,293.15,7.77486
4116,395.4325,78.74288,3.46940245,241.774,415.895,46.34882879,-29.05338941,-17.29543939,-5.876576665,-1.501340287,4.375236379,298.15,2.30252
4117,340.4242,101.54568,7.926530837,236.393,409.478,78.19934112,-75.71580525,-2.48353587,-5.876380743,-0.18771153,5.688669213,298.15,3.80666
4118,230.238,97.57088,11.3315821,144.779,249.421,14.52326015,3.175251037,-17.69851118,-5.876250128,-0.995580226,4.880669902,293.15,9.51044
4119,278.3526,40.96136,0.001473185,214.761,349.781,20.36316015,15.02713281,-35.39029296,-5.876173936,-1.648352596,4.22782134,298.15,-5.99456
4120,278.3504,63.72232,7.905561806,196.805,346.243,47.05155125,-37.02640198,-10.02514927,-5.875806583,-1.328497828,4.547308755,298.15,8.73737
4121,176.18,68.86864,7.025400451,126.874,213.936,47.80283154,-16.51767413,-31.28515742,-5.875292287,-0.459156184,5.416136103,288.15,5.71373
4122,492.3202,109.36976,11.21724867,288.025,472.205,-66.35389912,43.99352217,22.36037695,-5.874549416,-2.335956646,3.538592769,296.15,-4.07454
4123,249.229,101.96408,9.933341986,156.099,267.086,73.61736795,-55.90158632,-17.71578163,-5.868916656,-0.461587795,5.407328861,298.15,6.64005
4124,252.3148,34.68536,0.353372018,202.949,329.379,16.6886677,-31.62731763,14.93864993,-5.868633657,-1.885083069,3.983550589,298.15,-7.13124
4125,320.3227,85.06072,15.79509107,189.244,329.035,-51.04256695,35.58314736,15.4594196,-5.866111161,-1.634299269,4.231811892,293.15,8.14032
4126,123.16,38.03256,1.208844383,105.029,181.944,-15.45993408,10.54649348,4.913440598,-5.865939729,0.029184689,5.895124418,298.15,9.90349
4127,404.4,137.61176,13.34799995,237.212,407.675,94.38393625,-67.7502358,-26.63370045,-5.865833604,-1.560020854,4.30581275,293.15,1.82455
4128,296.4084,55.56352,2.820393423,191.431,340.637,-17.34072296,5.22351938,12.11720358,-5.864897532,0.042894527,5.907792059,293.15,0.23111
4129,290.32,91.96432,11.15153885,209.228,351.35,-88.52508831,87.28565176,1.239436553,-5.86470161,-2.545304559,3.319397051,298.15,7.09008
4130,165.19,52.34184,3.482583939,131.457,224.107,39.11348828,-26.43139987,-12.6820884,-5.864315208,-0.161302159,5.70301305,298.15,9.62245
4131,177.2,62.92736,3.284872079,140.855,239.708,33.70804842,-15.51652125,-18.19152717,-5.864004998,-0.954007466,4.909997532,293.15,5.99146
4132,161.16,58.61784,9.287592376,117.22,197.632,20.61688904,-18.80356223,-1.813326808,-5.863515193,-1.729496175,4.134019018,310.15,7.75362
4133,208.26,49.3712,2.042327252,156.417,272.949,36.92523612,-30.37730095,-6.547935174,-5.863444444,-0.08113849,5.782305954,293.15,6.81892
4134,175.19,58.86888,2.620848808,122.706,210.259,27.00201548,-24.41182588,-2.5901896,-5.863327434,-0.311091881,5.552235553,293.15,7.31322
4135,151.17,62.3416,3.393317472,116.535,199.659,35.52218508,-24.97326786,-10.54891722,-5.862753274,-0.118930798,5.743822476,298.15,9.54681
4136,269.3452,35.1456,3.16417962,192.872,321.2,-16.80700238,1.9774775,14.82952488,-5.862249863,-0.941715804,4.920534059,296.15,12.89847
4137,327.8127,39.5388,1.932368951,211.737,358.659,-19.81757375,17.68020798,2.137365763,-5.859716482,-1.303626608,4.556089874,298.15,2.52277
4138,265.3294,65.98168,4.083673896,182.888,309.545,38.02896268,-31.618325,-6.410637671,-5.856200769,-0.571927028,5.284273741,293.15,2.77185
4139,313.4,44.05752,3.516174574,176.177,317.257,-22.33031115,16.63632836,5.693982784,-5.855569464,0.068788787,5.924358251,293.15,7.86711
4140,110.1152,47.94864,4.141083898,91.618,156.012,-12.32719555,2.579879166,9.747316386,-5.853931338,-0.209857256,5.644074082,293.15,10.81235
4141,183.21,60.4588,4.552343572,125.163,223.469,25.59805558,-21.09064033,-4.507415248,-5.851773474,0.138137012,5.989910486,293.15,5.19296
4142,415.7059,59.58016,13.52222164,262.497,432.348,-40.46498954,6.918648574,33.54634096,-5.851713609,-2.910294605,2.941419004,293.15,-4.90492
4143,341.43,58.65968,4.597331321,202.932,359.774,-31.02625053,0.09581411,30.93043642,-5.851566667,-1.03392245,4.817644218,293.15,3.2581
4144,93.13,33.22096,2.364506979,87.41,148.308,-14.13443892,9.813503598,4.320935321,-5.850067319,0.103984583,5.954051902,298.15,10.49127
4145,223.25,83.09424,10.2773017,150.662,254.114,-32.08659673,24.90836051,7.178236223,-5.849808811,-1.469520364,4.380288447,293.15,5.29832
4146,196.17,83.34528,4.105992378,128.044,219.125,-30.75492451,21.30016737,9.454757139,-5.849732619,-0.515321058,5.334411561,291.15,6.56526
4147,387.3923,113.34456,4.390286649,247.594,417.131,29.84635422,34.44981874,-64.29617296,-5.849561187,-0.262949282,5.586611905,293.15,0.64185
4148,236.32,53.42968,5.789424266,169.424,300.315,42.44453385,-31.51763452,-10.92689932,-5.849221045,-0.88673245,4.962488595,303.15,9.15377
4149,375.387,116.9428,10.14170302,244.862,412.149,98.89803717,-70.07576339,-28.82227378,-5.848728518,-1.482301558,4.36642696,298.15,4.13219
4150,420.33,62.1324,3.168161904,233.038,399.105,-53.32265187,48.60000996,4.722641914,-5.848339395,-1.051109986,4.797229409,298.15,4.49981
4151,295.8293,46.14952,6.207340245,191.604,322.533,17.44933793,-12.71610464,-4.73323329,-5.848157079,-0.567580007,5.280577072,310.15,7.60691
4152,179.22,51.83976,3.379228985,141.673,243.67,42.07667272,-28.20654445,-13.87012827,-5.847942109,-0.162814541,5.685127568,298.15,6.64118
